Home ID,Appliance Type,Energy Consumption (kWh),Time,Date,Outdoor Temperature (°C),Season,Household Size
474,Dishwasher,0.271,11:41,2024-01-13,25.0,Winter,1
249,Lights,0.093,12:43,2024-07-20,24.1,Fall,5
356,Washing Machine,1.093,10:47,2024-01-02,25.5,Winter,4
244,Dishwasher,0.687,09:31,2024-04-27,33.7,Summer,3
440,Oven,0.262,23:46,2024-03-09,24.2,Spring,1
214,TV,0.098,13:33,2024-12-25,15.2,Winter,5
445,Computer,0.045,02:08,2024-02-13,23.2,Winter,3
400,Air Conditioning,0.187,06:02,2024-12-08,9.4,Winter,5
234,TV,0.111,11:25,2024-06-17,31.4,Summer,1
326,Fridge,0.173,19:30,2024-12-28,13.6,Winter,1
301,Heater,0.031,08:01,2024-05-10,30.8,Summer,5
198,Washing Machine,0.464,20:41,2024-03-09,32.0,Spring,1
210,Fridge,0.247,04:51,2024-02-20,5.2,Winter,5
5,Dishwasher,0.72,09:57,2024-06-14,41.7,Summer,2
193,Computer,0.269,09:39,2024-09-27,24.6,Fall,3
204,Oven,2.529,21:41,2024-12-18,16.8,Winter,5
305,Oven,0.372,15:40,2024-05-09,39.6,Summer,5
167,Washing Machine,0.502,20:33,2024-06-05,40.1,Summer,3
392,Fridge,0.149,10:01,2024-02-24,14.3,Winter,2
336,Air Conditioning,5.997,12:45,2024-05-19,43.4,Summer,4
293,TV,0.273,21:22,2024-06-22,40.1,Summer,2
260,Dishwasher,1.006,15:51,2024-03-24,24.1,Spring,3
287,Dishwasher,0.296,11:50,2024-06-14,29.5,Summer,2
455,Heater,0.03,14:03,2024-05-16,38.0,Summer,3
444,Microwave,0.064,16:19,2024-01-17,25.5,Winter,5
212,Lights,0.106,10:09,2024-03-15,33.9,Spring,1
162,Air Conditioning,0.141,05:28,2024-01-01,12.7,Winter,2
141,Lights,0.289,02:40,2024-03-14,26.9,Spring,2
220,Washing Machine,0.299,01:23,2024-10-24,26.6,Fall,4
487,Washing Machine,0.349,21:44,2024-06-08,31.2,Summer,1
450,Dishwasher,0.263,16:04,2024-04-06,29.7,Summer,3
422,Computer,0.181,16:27,2024-05-11,35.8,Summer,1
455,Microwave,0.102,06:14,2024-05-01,34.1,Summer,2
115,Oven,0.318,05:41,2024-03-23,28.3,Spring,2
406,Lights,0.416,19:42,2024-09-02,31.3,Fall,1
56,Heater,0.542,14:16,2024-02-18,7.7,Winter,1
243,Computer,0.15,21:39,2024-03-09,24.2,Spring,2
311,Dishwasher,0.282,19:50,2024-07-04,28.1,Fall,2
55,Oven,0.35,16:26,2024-03-23,30.9,Spring,4
152,TV,0.104,06:15,2024-02-11,16.4,Winter,2
2,Fridge,0.214,21:49,2024-12-03,24.2,Winter,1
262,Dishwasher,0.724,14:03,2024-01-15,19.8,Winter,1
52,Microwave,0.266,21:07,2024-01-24,13.3,Winter,2
49,Oven,0.292,05:39,2024-12-15,20.3,Winter,1
138,TV,0.118,12:53,2024-05-09,31.1,Summer,1
198,Air Conditioning,0.404,22:10,2024-08-28,23.4,Fall,4
54,Microwave,0.063,05:22,2024-11-25,30.1,Fall,4
314,TV,0.062,03:04,2024-03-02,32.9,Spring,1
134,Lights,0.077,16:36,2024-02-24,25.0,Winter,3
115,Oven,1.28,07:43,2024-01-22,20.2,Winter,3
329,TV,0.044,05:31,2024-03-28,20.2,Spring,4
446,Air Conditioning,0.117,10:14,2024-01-17,12.4,Winter,2
282,Lights,0.063,14:05,2024-08-15,22.9,Fall,4
439,Air Conditioning,0.879,15:25,2024-09-04,23.4,Fall,4
212,Dishwasher,0.268,19:35,2024-12-17,23.2,Winter,1
106,TV,0.07,07:35,2024-05-11,42.0,Summer,4
393,Washing Machine,0.223,03:21,2024-09-01,30.6,Fall,5
182,Fridge,0.314,05:45,2024-06-27,29.8,Summer,3
381,Microwave,0.051,06:29,2024-01-07,19.0,Winter,4
423,Lights,0.212,01:49,2024-04-04,40.9,Summer,2
457,Air Conditioning,1.14,04:47,2024-11-17,33.5,Fall,4
25,Fridge,0.321,16:37,2024-11-23,27.8,Fall,5
89,Computer,0.184,19:26,2024-01-13,20.1,Winter,2
312,Fridge,0.349,09:26,2024-05-05,44.4,Summer,2
309,Computer,0.25,10:13,2024-06-21,37.3,Summer,5
103,Fridge,0.319,21:34,2024-06-17,33.9,Summer,2
356,Microwave,0.055,18:47,2024-01-22,17.9,Winter,3
458,Air Conditioning,6.0,16:09,2024-05-13,41.7,Summer,5
28,Dishwasher,0.327,05:53,2024-03-05,30.5,Spring,1
32,Lights,0.074,14:43,2024-03-28,25.0,Spring,3
379,Air Conditioning,0.342,22:24,2024-03-13,23.3,Spring,5
214,TV,0.113,06:14,2024-12-27,22.1,Winter,3
467,Heater,0.03,05:11,2024-03-06,24.1,Spring,3
377,Dishwasher,0.996,08:10,2024-01-05,5.9,Winter,5
300,Fridge,0.184,04:38,2024-01-11,15.7,Winter,3
27,Heater,0.092,17:45,2024-05-26,41.4,Summer,5
163,Microwave,0.052,16:34,2024-03-18,27.3,Spring,5
207,Oven,1.904,21:18,2024-04-12,43.0,Summer,1
112,Heater,0.06,20:22,2024-11-22,31.9,Fall,5
229,Heater,0.03,10:16,2024-03-13,29.6,Spring,2
277,Computer,0.269,11:31,2024-02-15,23.9,Winter,3
23,Computer,0.039,03:00,2024-03-18,27.2,Spring,3
321,Heater,0.03,13:34,2024-03-07,32.1,Spring,1
425,Oven,0.252,00:05,2024-02-02,20.8,Winter,4
38,Washing Machine,0.332,18:26,2024-03-09,27.8,Spring,1
199,Heater,0.03,12:00,2024-10-18,25.8,Fall,4
329,Heater,0.288,22:59,2024-02-12,18.5,Winter,5
258,TV,0.084,02:25,2024-06-13,33.1,Summer,1
421,Microwave,0.068,04:51,2024-08-26,28.4,Fall,1
435,Oven,2.33,21:35,2024-06-01,30.4,Summer,5
448,Microwave,0.073,18:35,2024-03-18,20.6,Spring,5
485,Washing Machine,0.278,23:57,2024-04-14,40.7,Summer,1
331,Dishwasher,0.305,19:07,2024-03-07,22.6,Spring,5
93,Dishwasher,0.257,17:04,2024-02-22,15.6,Winter,5
129,Washing Machine,0.82,11:18,2024-03-04,33.3,Spring,1
318,Dishwasher,0.751,10:37,2024-03-23,26.8,Spring,1
79,Oven,0.387,05:50,2024-05-08,44.3,Summer,5
114,TV,0.051,23:28,2024-05-15,30.3,Summer,4
184,Heater,0.03,20:17,2024-11-27,23.3,Fall,3
440,Heater,0.03,20:54,2024-03-01,30.3,Spring,2
260,Dishwasher,0.286,01:57,2024-11-18,24.6,Fall,1
277,Dishwasher,0.333,18:29,2024-03-05,25.5,Spring,4
257,Washing Machine,0.462,00:51,2024-01-28,13.4,Winter,5
315,Fridge,0.218,18:46,2024-03-24,22.2,Spring,2
248,Dishwasher,0.594,07:14,2024-12-12,22.5,Winter,3
22,Air Conditioning,3.17,14:20,2024-05-21,36.0,Summer,2
53,Fridge,0.333,17:41,2024-06-13,32.5,Summer,5
194,Microwave,0.2,07:52,2024-02-12,10.8,Winter,3
445,Fridge,0.266,00:10,2024-10-15,32.6,Fall,3
118,Lights,0.169,05:52,2024-04-23,30.6,Summer,1
61,TV,0.066,15:13,2024-09-16,30.6,Fall,2
303,Lights,0.214,04:08,2024-07-06,24.9,Fall,2
323,Fridge,0.157,05:25,2024-02-17,8.4,Winter,5
307,Washing Machine,1.005,09:38,2024-02-15,21.7,Winter,5
242,Lights,0.6,19:49,2024-03-27,31.6,Spring,4
94,Lights,0.106,10:04,2024-04-19,40.3,Summer,5
118,Computer,0.078,06:26,2024-08-22,23.3,Fall,4
424,Air Conditioning,0.161,19:34,2024-12-26,15.9,Winter,2
258,Air Conditioning,0.173,19:43,2024-01-25,20.2,Winter,1
333,Microwave,0.054,22:51,2024-09-08,32.5,Fall,4
247,Heater,0.041,22:08,2024-06-14,41.7,Summer,4
131,Dishwasher,0.315,17:00,2024-03-07,24.0,Spring,4
364,Oven,1.722,20:23,2024-02-14,5.2,Winter,1
55,Lights,0.397,17:39,2024-11-12,25.0,Fall,2
142,Fridge,0.283,17:35,2024-03-12,27.7,Spring,4
285,Fridge,0.307,22:55,2024-05-28,37.8,Summer,4
338,Washing Machine,0.676,05:25,2024-03-17,31.0,Spring,1
403,Heater,0.737,20:09,2024-12-27,13.9,Winter,3
242,Heater,0.03,07:02,2024-07-20,22.8,Fall,5
371,Lights,0.081,09:49,2024-11-02,29.9,Fall,4
420,Computer,0.099,21:12,2024-10-10,22.1,Fall,2
18,Air Conditioning,1.444,11:05,2024-03-06,29.4,Spring,5
142,Computer,0.089,18:47,2024-06-01,34.7,Summer,4
361,Oven,0.337,17:52,2024-02-12,11.5,Winter,1
142,Dishwasher,0.263,18:26,2024-03-06,33.0,Spring,2
260,Computer,0.032,03:56,2024-02-09,11.8,Winter,1
276,TV,0.073,12:15,2024-06-25,35.5,Summer,5
388,Heater,0.046,00:04,2024-10-09,32.8,Fall,3
196,Computer,0.273,11:44,2024-03-01,25.8,Spring,2
427,Oven,1.959,21:35,2024-03-03,21.3,Spring,3
477,Fridge,0.21,18:43,2024-09-24,26.2,Fall,2
477,Dishwasher,0.342,07:14,2024-08-07,24.8,Fall,2
104,TV,0.069,03:00,2024-04-20,41.2,Summer,2
392,Lights,0.103,10:17,2024-01-28,13.5,Winter,5
252,Air Conditioning,2.739,18:51,2024-05-17,31.8,Summer,2
217,Fridge,0.162,21:07,2024-02-15,13.0,Winter,4
358,Washing Machine,0.543,00:37,2024-09-13,30.3,Fall,5
52,Dishwasher,0.284,05:17,2024-06-08,42.7,Summer,3
242,Microwave,0.377,13:48,2024-05-23,31.1,Summer,5
191,Lights,0.534,18:14,2024-09-22,27.4,Fall,3
417,Fridge,0.32,12:47,2024-04-26,37.4,Summer,1
77,Computer,0.05,04:46,2024-12-18,14.7,Winter,4
162,Microwave,0.053,18:44,2024-05-04,37.6,Summer,4
84,TV,0.399,20:21,2024-03-24,26.7,Spring,1
134,Air Conditioning,2.667,08:07,2024-06-14,37.5,Summer,3
180,Oven,1.688,09:32,2024-03-22,33.7,Spring,5
250,Fridge,0.235,14:10,2024-01-28,19.1,Winter,4
328,Fridge,0.249,02:14,2024-11-11,28.9,Fall,3
161,Dishwasher,1.019,20:49,2024-06-15,32.5,Summer,3
442,Washing Machine,0.237,00:16,2024-10-22,24.0,Fall,3
482,TV,0.049,03:03,2024-03-18,25.6,Spring,1
14,Microwave,0.092,04:14,2024-12-10,11.0,Winter,4
127,Air Conditioning,0.619,05:22,2024-08-22,23.6,Fall,3
441,Computer,0.37,17:08,2024-10-15,33.7,Fall,3
497,Microwave,0.384,20:40,2024-03-17,28.8,Spring,5
328,Heater,0.03,07:19,2024-05-15,36.2,Summer,5
188,Fridge,0.271,00:18,2024-04-12,33.2,Summer,4
241,Air Conditioning,0.392,15:27,2024-02-25,26.2,Winter,5
409,Computer,0.073,06:25,2024-03-14,27.7,Spring,3
128,Washing Machine,0.269,02:48,2024-10-17,24.6,Fall,2
410,Dishwasher,0.306,17:12,2024-05-14,39.0,Summer,5
437,Lights,0.446,20:17,2024-03-15,24.1,Spring,1
359,Computer,0.04,04:11,2024-08-01,25.8,Fall,5
498,Air Conditioning,2.296,14:05,2024-05-08,30.1,Summer,1
78,TV,0.087,09:29,2024-08-12,26.1,Fall,1
357,Dishwasher,0.44,04:25,2024-04-25,42.3,Summer,1
37,Microwave,0.233,08:00,2024-08-27,24.3,Fall,5
63,TV,0.096,01:49,2024-10-24,25.0,Fall,2
49,Fridge,0.314,09:46,2024-03-21,25.4,Spring,5
22,Oven,1.378,09:55,2024-01-02,16.1,Winter,5
342,Fridge,0.205,10:17,2024-12-26,19.6,Winter,2
300,TV,0.043,01:38,2024-08-23,22.1,Fall,1
80,Lights,0.337,02:59,2024-12-11,8.6,Winter,3
497,Heater,0.058,22:31,2024-01-05,19.8,Winter,1
120,Microwave,0.065,00:46,2024-05-12,40.5,Summer,3
69,Computer,0.319,17:31,2024-01-23,21.3,Winter,3
98,Lights,0.065,14:35,2024-03-28,24.5,Spring,5
83,Oven,1.157,08:00,2024-03-15,24.1,Spring,1
398,Oven,2.182,19:39,2024-08-25,32.6,Fall,5
123,Computer,0.269,12:31,2024-02-22,27.2,Winter,3
393,Heater,0.06,20:33,2024-03-04,24.5,Spring,5
338,Heater,1.9,01:12,2024-12-16,9.1,Winter,1
51,Dishwasher,0.759,22:23,2024-10-02,28.3,Fall,1
114,TV,0.114,06:05,2024-12-27,26.4,Winter,5
240,Oven,1.682,13:45,2024-06-26,40.6,Summer,1
30,Dishwasher,0.263,02:13,2024-06-03,28.7,Summer,5
492,Washing Machine,0.473,17:33,2024-12-07,21.7,Winter,5
337,Oven,2.011,20:29,2024-03-22,30.4,Spring,2
360,Computer,0.294,17:42,2024-12-11,23.2,Winter,4
81,Oven,0.377,17:48,2024-09-14,32.8,Fall,5
325,Microwave,0.07,17:35,2024-06-25,32.1,Summer,4
475,Air Conditioning,4.236,12:38,2024-05-10,35.6,Summer,3
9,Oven,1.882,07:49,2024-03-01,20.1,Spring,5
421,Fridge,0.191,11:23,2024-03-09,20.5,Spring,3
456,Lights,0.066,09:36,2024-03-13,23.6,Spring,5
470,TV,0.122,15:57,2024-02-27,12.5,Winter,2
354,Lights,0.345,01:05,2024-02-13,19.8,Winter,5
400,Heater,0.03,13:49,2024-05-28,43.0,Summer,1
117,Dishwasher,0.3,12:02,2024-02-17,22.9,Winter,5
164,Air Conditioning,1.401,07:46,2024-03-22,27.0,Spring,5
202,Fridge,0.219,12:05,2024-12-11,14.9,Winter,4
244,Computer,0.049,02:49,2024-02-14,14.2,Winter,5
358,Lights,0.061,15:35,2024-03-07,27.8,Spring,2
316,Lights,0.122,13:07,2024-03-03,21.0,Spring,5
344,Lights,0.141,10:01,2024-09-21,26.2,Fall,4
395,Fridge,0.362,14:02,2024-03-15,28.6,Spring,3
474,Heater,0.066,23:47,2024-03-04,22.2,Spring,2
28,Heater,0.042,22:28,2024-03-10,20.2,Spring,2
242,Computer,0.084,06:48,2024-04-17,40.6,Summer,1
133,Air Conditioning,1.003,04:37,2024-11-13,30.8,Fall,5
464,Lights,0.077,09:03,2024-01-09,8.9,Winter,5
239,Oven,2.056,21:06,2024-01-28,20.2,Winter,1
10,Heater,0.057,16:31,2024-08-11,33.8,Fall,3
444,Air Conditioning,0.3,14:15,2024-12-02,9.6,Winter,5
473,Air Conditioning,1.947,23:43,2024-05-12,36.3,Summer,5
181,Air Conditioning,5.418,16:16,2024-04-21,44.9,Summer,3
450,Oven,1.461,07:42,2024-02-13,26.8,Winter,4
71,Washing Machine,0.412,19:15,2024-11-14,33.5,Fall,1
294,Computer,0.335,10:13,2024-09-05,32.9,Fall,2
335,Fridge,0.176,22:58,2024-03-14,24.3,Spring,2
500,Heater,0.061,17:20,2024-03-06,20.9,Spring,2
430,Dishwasher,0.797,13:47,2024-01-15,25.2,Winter,2
479,Lights,0.257,05:17,2024-03-20,21.5,Spring,3
311,Heater,0.03,00:49,2024-03-23,23.2,Spring,5
245,TV,0.073,12:10,2024-09-05,24.2,Fall,2
99,Microwave,0.1,00:47,2024-01-08,22.6,Winter,2
344,Lights,0.073,14:44,2024-03-16,22.5,Spring,2
167,Microwave,0.059,01:20,2024-03-24,25.7,Spring,4
202,Air Conditioning,0.202,14:33,2024-02-08,7.5,Winter,5
276,Washing Machine,0.44,20:28,2024-02-10,13.9,Winter,4
204,Air Conditioning,2.273,09:33,2024-05-23,30.8,Summer,3
463,Fridge,0.199,16:37,2024-10-25,23.1,Fall,2
481,Fridge,0.262,14:37,2024-03-15,25.8,Spring,5
460,Fridge,0.211,22:46,2024-07-23,25.0,Fall,2
64,Computer,0.236,11:24,2024-02-23,15.3,Winter,1
373,Fridge,0.209,01:36,2024-03-11,27.7,Spring,5
447,Microwave,0.099,22:19,2024-03-10,22.5,Spring,2
374,Air Conditioning,1.382,04:48,2024-06-20,31.1,Summer,4
130,Air Conditioning,1.76,17:56,2024-10-20,32.3,Fall,1
253,Lights,0.09,14:00,2024-03-20,26.4,Spring,2
126,Fridge,0.287,06:03,2024-06-05,38.7,Summer,5
335,Lights,0.459,21:21,2024-12-10,24.6,Winter,3
472,Dishwasher,0.257,05:42,2024-12-20,14.6,Winter,1
355,Heater,0.03,11:19,2024-03-25,30.5,Spring,5
166,Dishwasher,0.711,17:08,2024-07-16,31.1,Fall,3
63,Washing Machine,1.195,06:03,2024-06-20,35.0,Summer,3
56,Dishwasher,0.256,19:38,2024-01-14,21.7,Winter,5
435,Fridge,0.35,19:36,2024-06-20,37.8,Summer,3
255,Dishwasher,0.361,19:00,2024-10-07,31.7,Fall,5
61,Lights,0.258,06:26,2024-07-14,30.8,Fall,1
24,Washing Machine,0.778,06:18,2024-06-23,41.7,Summer,3
131,Air Conditioning,2.159,10:43,2024-05-04,36.6,Summer,1
171,Fridge,0.246,00:21,2024-11-07,29.4,Fall,3
427,TV,0.398,20:40,2024-10-05,31.6,Fall,3
236,Air Conditioning,5.749,13:33,2024-05-27,41.3,Summer,5
154,Oven,0.333,06:58,2024-06-26,37.1,Summer,5
455,Microwave,0.051,00:34,2024-12-21,11.5,Winter,3
432,Oven,1.202,09:02,2024-08-23,29.1,Fall,2
140,Dishwasher,0.309,11:33,2024-01-07,25.2,Winter,4
155,TV,0.11,06:01,2024-01-17,23.1,Winter,2
410,Computer,0.177,15:49,2024-03-10,24.8,Spring,4
168,Air Conditioning,0.074,04:24,2024-02-15,20.6,Winter,2
366,Lights,0.348,01:05,2024-12-28,12.2,Winter,5
171,Dishwasher,1.078,21:36,2024-12-01,17.0,Winter,4
389,Computer,0.324,09:49,2024-03-11,22.8,Spring,3
226,Lights,0.178,03:32,2024-04-18,30.7,Summer,1
53,Dishwasher,0.484,04:15,2024-06-19,33.4,Summer,2
88,Air Conditioning,3.473,17:01,2024-06-05,43.2,Summer,1
242,Fridge,0.143,13:38,2024-01-23,6.2,Winter,1
457,Washing Machine,1.033,10:48,2024-11-23,26.3,Fall,5
344,TV,0.048,02:29,2024-01-04,18.1,Winter,5
159,Lights,0.353,04:58,2024-08-09,33.4,Fall,4
187,TV,0.055,10:04,2024-03-01,31.0,Spring,4
244,Oven,0.376,05:36,2024-05-20,35.8,Summer,1
66,Computer,0.052,03:04,2024-01-21,23.8,Winter,5
406,Washing Machine,0.848,07:10,2024-10-18,29.1,Fall,3
499,Microwave,0.05,22:27,2024-07-26,26.1,Fall,4
291,Lights,0.236,02:31,2024-03-27,29.3,Spring,3
59,Dishwasher,1.058,14:04,2024-09-13,28.7,Fall,5
307,Heater,0.03,21:52,2024-09-07,27.9,Fall,1
72,Dishwasher,1.09,14:39,2024-12-13,20.2,Winter,5
296,Lights,0.068,10:58,2024-03-26,29.5,Spring,4
348,Lights,0.477,18:25,2024-09-17,33.9,Fall,3
434,Air Conditioning,2.874,17:35,2024-04-23,34.3,Summer,2
421,Lights,0.348,07:40,2024-01-13,24.9,Winter,3
163,Fridge,0.284,06:08,2024-10-16,27.2,Fall,4
97,Fridge,0.326,04:00,2024-09-05,32.1,Fall,5
37,Fridge,0.215,04:51,2024-03-21,29.2,Spring,1
213,Computer,0.398,16:28,2024-11-27,24.2,Fall,4
197,TV,0.062,00:46,2024-03-28,25.9,Spring,3
122,Air Conditioning,5.373,18:36,2024-05-02,43.8,Summer,5
248,Fridge,0.164,22:46,2024-02-24,16.1,Winter,3
270,Washing Machine,0.32,19:40,2024-11-16,22.9,Fall,3
380,Air Conditioning,1.657,10:29,2024-06-16,28.9,Summer,1
263,Fridge,0.3,09:44,2024-05-02,34.0,Summer,4
473,TV,0.064,08:10,2024-06-19,41.3,Summer,5
294,Heater,0.056,09:32,2024-06-05,38.6,Summer,1
40,Dishwasher,0.67,08:47,2024-04-01,38.5,Summer,3
58,Fridge,0.318,11:50,2024-03-09,29.2,Spring,5
359,Heater,0.03,01:38,2024-08-05,31.6,Fall,2
479,TV,0.124,07:40,2024-10-24,31.2,Fall,2
86,Fridge,0.234,03:25,2024-04-15,38.9,Summer,2
244,Microwave,0.27,21:16,2024-11-16,24.8,Fall,3
75,Oven,1.952,14:43,2024-07-17,25.5,Fall,5
490,Dishwasher,0.808,13:17,2024-02-11,19.7,Winter,1
137,Washing Machine,0.681,14:43,2024-06-24,37.9,Summer,1
302,Computer,0.062,05:43,2024-06-01,39.7,Summer,2
5,TV,0.06,03:14,2024-01-12,7.2,Winter,1
372,Air Conditioning,2.638,19:42,2024-04-20,28.6,Summer,3
458,Lights,0.307,02:24,2024-02-05,27.0,Winter,2
337,TV,0.068,08:59,2024-03-22,29.7,Spring,5
39,Oven,2.136,21:10,2024-05-09,39.8,Summer,4
400,Dishwasher,0.567,10:16,2024-04-27,34.5,Summer,1
92,Microwave,0.056,06:41,2024-01-06,27.5,Winter,4
252,TV,0.325,20:16,2024-03-23,23.1,Spring,1
53,TV,0.099,08:57,2024-12-01,18.1,Winter,1
255,Oven,1.093,08:36,2024-12-13,20.3,Winter,2
2,Heater,0.038,23:14,2024-10-18,27.2,Fall,5
2,Dishwasher,0.334,11:03,2024-07-13,28.8,Fall,4
324,TV,0.103,10:49,2024-06-25,42.5,Summer,1
149,Dishwasher,0.727,21:24,2024-03-23,33.5,Spring,2
459,Washing Machine,0.355,20:02,2024-05-05,29.4,Summer,1
99,Dishwasher,0.323,17:34,2024-03-16,25.4,Spring,1
495,Air Conditioning,0.169,10:07,2024-12-13,12.8,Winter,4
109,Heater,0.03,18:47,2024-11-02,23.8,Fall,5
73,Washing Machine,0.491,19:41,2024-01-23,25.9,Winter,4
67,Lights,0.205,03:53,2024-03-06,32.7,Spring,1
303,Heater,0.474,19:12,2024-12-26,16.4,Winter,1
219,Computer,0.165,21:20,2024-09-05,23.4,Fall,3
429,Dishwasher,0.254,02:48,2024-02-05,9.0,Winter,2
213,Air Conditioning,1.251,07:06,2024-06-05,30.8,Summer,2
406,Air Conditioning,0.795,15:11,2024-08-01,22.2,Fall,5
475,Fridge,0.266,15:09,2024-05-07,39.8,Summer,1
328,Air Conditioning,0.69,05:11,2024-10-20,24.9,Fall,3
368,Microwave,0.217,09:35,2024-02-01,24.0,Winter,4
121,Computer,0.126,19:14,2024-02-17,27.5,Winter,2
238,TV,0.055,04:11,2024-04-16,31.3,Summer,2
82,Dishwasher,0.285,06:39,2024-02-11,13.4,Winter,1
413,Fridge,0.201,17:01,2024-12-26,22.0,Winter,4
249,Lights,0.52,23:20,2024-12-19,25.6,Winter,5
215,Heater,0.051,10:47,2024-04-08,41.2,Summer,2
212,Air Conditioning,0.528,18:09,2024-08-14,22.9,Fall,2
111,Washing Machine,0.254,04:22,2024-08-21,26.6,Fall,5
500,Air Conditioning,0.411,22:08,2024-03-09,21.8,Spring,3
57,Dishwasher,0.888,10:10,2024-10-20,24.1,Fall,4
405,Washing Machine,0.864,16:30,2024-03-19,21.2,Spring,5
429,Washing Machine,0.596,23:20,2024-04-08,40.4,Summer,4
223,Air Conditioning,1.057,00:30,2024-03-02,32.8,Spring,5
376,Heater,0.217,15:31,2024-01-15,17.2,Winter,5
124,Oven,0.341,06:15,2024-02-10,21.8,Winter,1
332,TV,0.057,05:36,2024-01-28,20.4,Winter,1
383,Microwave,0.079,04:50,2024-01-06,15.7,Winter,5
447,Oven,0.261,02:02,2024-07-17,32.3,Fall,3
152,Washing Machine,0.42,17:43,2024-06-26,44.1,Summer,4
42,Oven,0.258,16:07,2024-06-02,43.8,Summer,5
197,Computer,0.308,11:04,2024-11-23,22.5,Fall,3
288,TV,0.075,03:48,2024-03-24,23.3,Spring,2
298,Microwave,0.253,08:03,2024-03-09,24.9,Spring,2
33,Heater,0.03,16:45,2024-05-16,36.3,Summer,3
273,Heater,0.03,21:57,2024-05-07,38.6,Summer,5
453,Heater,1.222,05:10,2024-12-04,14.0,Winter,4
142,Air Conditioning,0.431,06:26,2024-03-10,22.1,Spring,1
497,Air Conditioning,1.239,14:12,2024-03-10,24.9,Spring,5
33,Oven,0.339,10:37,2024-03-16,25.8,Spring,1
341,Dishwasher,0.286,04:50,2024-10-06,25.6,Fall,5
134,Oven,0.26,01:29,2024-09-10,33.6,Fall,2
490,Fridge,0.22,05:15,2024-03-06,22.6,Spring,2
60,Fridge,0.255,08:35,2024-06-07,30.2,Summer,1
363,Fridge,0.275,14:19,2024-05-18,30.5,Summer,1
63,Fridge,0.268,14:47,2024-10-01,31.2,Fall,1
280,Lights,0.107,15:09,2024-06-22,40.0,Summer,5
410,Air Conditioning,0.769,23:43,2024-09-05,30.3,Fall,5
283,Oven,1.243,07:20,2024-04-03,34.8,Summer,1
29,Air Conditioning,1.819,08:34,2024-03-03,30.9,Spring,5
435,Lights,0.109,15:32,2024-02-20,14.1,Winter,4
484,Microwave,0.283,13:00,2024-05-12,30.5,Summer,1
146,Washing Machine,0.448,17:56,2024-05-24,44.6,Summer,3
228,Microwave,0.056,23:53,2024-09-05,24.0,Fall,4
301,Computer,0.22,15:04,2024-12-11,9.8,Winter,5
478,Microwave,0.398,20:35,2024-07-06,22.1,Fall,5
237,Computer,0.411,12:02,2024-03-16,22.6,Spring,5
422,Air Conditioning,4.539,14:00,2024-05-26,37.5,Summer,3
79,Dishwasher,0.926,15:11,2024-06-14,42.2,Summer,3
252,Lights,0.196,15:23,2024-12-24,22.6,Winter,2
298,Heater,0.03,15:32,2024-09-12,29.5,Fall,4
376,Oven,0.539,01:56,2024-01-15,8.7,Winter,5
355,Oven,0.314,11:18,2024-04-02,28.9,Summer,2
150,Heater,1.637,20:48,2024-02-20,9.5,Winter,5
86,Dishwasher,1.153,21:43,2024-05-09,42.1,Summer,5
358,Fridge,0.212,04:18,2024-02-17,18.3,Winter,3
191,Washing Machine,0.829,05:32,2024-09-05,33.1,Fall,4
114,Fridge,0.161,02:30,2024-01-01,15.6,Winter,2
179,Oven,1.948,19:45,2024-04-06,41.9,Summer,3
156,Washing Machine,0.213,22:08,2024-12-10,8.0,Winter,1
108,Air Conditioning,0.076,03:30,2024-01-25,20.9,Winter,2
388,Lights,0.58,21:30,2024-12-02,7.5,Winter,4
61,Heater,1.486,00:07,2024-12-26,11.9,Winter,3
472,Heater,0.033,11:54,2024-03-05,22.6,Spring,5
383,Lights,0.063,16:32,2024-05-08,30.7,Summer,3
292,Washing Machine,0.686,16:10,2024-02-10,22.6,Winter,1
462,TV,0.084,06:44,2024-02-12,7.3,Winter,5
302,Microwave,0.058,11:32,2024-07-07,24.2,Fall,2
117,Fridge,0.209,03:48,2024-01-16,7.8,Winter,4
185,Dishwasher,0.327,03:38,2024-12-15,12.5,Winter,3
377,Microwave,0.228,09:54,2024-08-07,28.6,Fall,3
36,Heater,0.032,21:28,2024-04-13,28.2,Summer,4
268,Heater,1.125,22:59,2024-12-24,14.1,Winter,1
457,Lights,0.17,10:25,2024-01-28,27.4,Winter,2
63,Lights,0.409,22:17,2024-10-19,25.3,Fall,2
388,Computer,0.306,12:09,2024-05-09,39.3,Summer,4
394,Fridge,0.182,15:06,2024-12-01,10.8,Winter,4
378,Lights,0.16,05:20,2024-01-22,20.6,Winter,1
79,TV,0.094,16:29,2024-12-26,20.2,Winter,3
104,Computer,0.288,17:01,2024-10-18,28.1,Fall,3
488,Microwave,0.061,10:29,2024-07-15,26.6,Fall,1
19,Microwave,0.077,05:19,2024-03-05,32.4,Spring,1
367,Computer,0.31,15:34,2024-07-22,28.8,Fall,4
293,Microwave,0.055,16:31,2024-11-09,32.3,Fall,4
303,Air Conditioning,1.573,00:53,2024-05-05,33.4,Summer,4
188,Oven,0.284,03:26,2024-02-12,12.8,Winter,3
180,Heater,0.03,09:04,2024-03-23,23.3,Spring,1
445,Air Conditioning,0.165,17:42,2024-01-15,8.9,Winter,3
443,Air Conditioning,0.634,15:24,2024-09-11,22.2,Fall,4
